"","p1_depth","p2_depth","result","time","0","1","2","3","4","5","6","7","8","9"
1172,9,7,"draw",4.746935482000026,"         ","       x ","    o  x ","    o  xx","    o oxx","  x o oxx","  x oooxx","  xxoooxx"," oxxoooxx","xoxxoooxx"
1173,9,7,"draw",4.75079120800001,"         ","     x   ","    ox   ","x   ox   ","x   ox o ","xx  ox o ","xxo ox o ","xxo oxxo ","xxoooxxo ","xxoooxxox"
1174,9,7,"draw",4.765353131999973,"         ","     x   ","    ox   ","    oxx  ","  o oxx  ","x o oxx  ","x oooxx  ","x oooxxx ","x oooxxxo","xxoooxxxo"
1175,9,7,"draw",4.720876275999899,"         ","        x","    o   x","x   o   x","xo  o   x","xo  o  xx","xo  o oxx","xox o oxx","xox oooxx","xoxxoooxx"
1176,9,7,"draw",4.734977069000024,"         ","   x     ","   xo    ","  xxo    ","  xxo o  "," xxxo o  ","oxxxo o  ","oxxxo o x","oxxxooo x","oxxxoooxx"
1177,9,7,"draw",4.738492486000041,"         ","        x","    o   x","   xo   x","o  xo   x","ox xo   x","ox xo o x","oxxxo o x","oxxxooo x","oxxxoooxx"
1178,9,7,"draw",4.73458585000003,"         ","   x     ","   xo    "," x xo    "," xoxo    "," xoxo x  ","oxoxo x  ","oxoxo x x","oxoxo xox","oxoxoxxox"
1179,9,7,"draw",4.728661948999843,"         ","      x  ","    o x  ","    o x x","    o xox"," x  o xox"," x oo xox"," x ooxxox"," xoooxxox","xxoooxxox"
1180,9,7,"draw",4.68947610500004,"         ","    x    ","    x   o","    x  xo"," o  x  xo"," o  xx xo"," o oxx xo"," oxoxx xo"," oxoxxoxo","xoxoxxoxo"
1181,9,7,"draw",4.719094443000131,"         ","        x","    o   x","   xo   x","o  xo   x","o  xo  xx","o  xo oxx","o xxo oxx","o xxoooxx","oxxxoooxx"
1182,9,7,"draw",4.791634851000026,"         ","  x      ","  x o    ","  x ox   ","  x ox  o","x x ox  o","xox ox  o","xox ox xo","xoxoox xo","xoxooxxxo"
1183,9,7,"draw",4.745944915999871,"         ","x        ","x   o    ","x   o  x ","x   o  xo","x   ox xo","xo  ox xo","xo xox xo","xo xoxoxo","xoxxoxoxo"
1184,9,7,"draw",4.722471228000131,"         ","  x      ","  x o    ","x x o    ","xox o    ","xox o  x ","xox o ox ","xox oxox ","xox oxoxo","xoxxoxoxo"
1185,9,8,"draw",4.863934692000157,"         "," x       "," x  o    "," x  ox   "," xo ox   "," xo oxx  "," xo oxxo "," xoxoxxo ","oxoxoxxo ","oxoxoxxox"
1186,9,8,"draw",4.820245020000129,"         ","      x  ","    o x  ","    oxx  ","    oxx o","x   oxx o","x  ooxx o","xx ooxx o","xxoooxx o","xxoooxxxo"
1187,9,8,"draw",4.839563043999988,"         ","       x ","       xo","x      xo","xo     xo","xo   x xo","xo o x xo","xo o xxxo","xo ooxxxo","xoxooxxxo"
1188,9,8,"draw",5.106834591000052,"         ","   x     ","   x o   ","   x o x ","o  x o x ","o  x o xx","o  x ooxx","o xx ooxx","ooxx ooxx","ooxxxooxx"
1189,9,8,"draw",4.787553160000016,"         ","        x","    o   x","    ox  x","  o ox  x","  o oxx x","  o oxxox"," xo oxxox"," xoooxxox","xxoooxxox"
1190,9,8,"draw",4.917533810000123,"         ","     x   ","     x  o","     x xo"," o   x xo"," o  xx xo"," o oxx xo","xo oxx xo","xoooxx xo","xoooxxxxo"
1191,9,8,"draw",4.855229501999929,"         ","     x   ","  o  x   ","  o xx   ","  ooxx   ","  ooxx x "," oooxx x ","xoooxx x ","xoooxx xo","xoooxxxxo"
1192,9,8,"draw",4.83023072900005,"         "," x       "," x  o    ","xx  o    ","xxo o    ","xxo o x  ","xxooo x  ","xxoooxx  ","xxoooxxo ","xxoooxxox"
1193,9,8,"draw",4.804742609999948,"         ","        x","    o   x","  x o   x","  x oo  x","  xxoo  x","o xxoo  x","o xxoox x","o xxooxox","oxxxooxox"
1194,9,8,"draw",4.887449542000013,"         ","       x "," o     x "," ox    x "," ox   ox "," ox x ox "," ox xoox "," ox xooxx","oox xooxx","ooxxxooxx"
1195,9,8,"draw",4.822309832999963,"         ","      x  ","    o x  ","   xo x  ","o  xo x  ","o  xo x x","o  xo xox","ox xo xox","ox xooxox","oxxxooxox"
1196,9,8,"draw",4.8487814689999595,"         ","       x ","      ox ","    x ox "," o  x ox "," o  xxox "," o oxxox ","xo oxxox ","xo oxxoxo","xoxoxxoxo"
1197,9,8,"draw",5.120378474000063,"         ","     x   ","   o x   ","  xo x   ","  xo x  o","  xo xx o","  xooxx o","x xooxx o","xoxooxx o","xoxooxxxo"
1198,9,8,"draw",4.91085528099984,"         ","x        ","x   o    ","x   o  x ","x  oo  x ","x  oox x ","x  oox xo","x xoox xo","xoxoox xo","xoxooxxxo"
1199,9,8,"draw",4.921229064000045,"         ","     x   ","   o x   ","   o xx  ","   o xx o"," x o xx o"," xoo xx o","xxoo xx o","xxoooxx o","xxoooxxxo"
1200,9,9,"draw",4.824949358999902,"         ","x        ","x   o    ","x   o   x","x  oo   x","x  oox  x","x ooox  x","x oooxx x","x oooxxox","xxoooxxox"
1201,9,9,"draw",4.809698321000042,"         ","x        ","x   o    ","x   o x  ","x  oo x  ","x  ooxx  ","x oooxx  ","xxoooxx  ","xxoooxxo ","xxoooxxox"
1202,9,9,"draw",4.902956672000073,"         ","     x   ","     x  o","     xx o","    oxx o","x   oxx o","x  ooxx o","x  ooxxxo","xo ooxxxo","xoxooxxxo"
1203,9,9,"draw",4.856306385000153,"         ","  x      ","  x o    ","  xxo    ","o xxo    ","o xxo   x","o xxoo  x","o xxoox x","o xxooxox","oxxxooxox"
1204,9,9,"draw",4.8022031349999,"         ","        x","    o   x","x   o   x","x   oo  x","x  xoo  x","x  xooo x","x xxooo x","xoxxooo x","xoxxoooxx"
1205,9,9,"draw",4.871035611000025,"         ","       x "," o     x "," ox    x "," ox    xo","xox    xo","xox   oxo","xox  xoxo","xox oxoxo","xoxxoxoxo"
1206,9,9,"draw",4.837490416000037,"         ","      x  ","    o x  ","    o xx ","    o xxo","x   o xxo","x  oo xxo","x  ooxxxo","xo ooxxxo","xoxooxxxo"
1207,9,9,"draw",4.833987164999826,"         ","     x   ","     x  o","    xx  o","   oxx  o","   oxxx o","  ooxxx o","x ooxxx o","x ooxxxoo","xxooxxxoo"
1208,9,9,"draw",4.83015182500003,"         ","     x   ","     x  o","x    x  o","x  o x  o","x  o x xo","x  oox xo","x  ooxxxo","xo ooxxxo","xoxooxxxo"
1209,9,9,"draw",4.850089958999888,"         ","     x   ","     x  o","     x xo","    ox xo","x   ox xo","x   oxoxo","x x oxoxo","xox oxoxo","xoxxoxoxo"
1210,9,9,"draw",4.979356854000116,"         ","   x     ","   x o   ","   x o  x","o  x o  x","o  xxo  x","o  xxo ox","o xxxo ox","o xxxooox","oxxxxooox"
1211,9,9,"draw",4.803352884000105,"         ","      x  ","    o x  "," x  o x  "," x oo x  "," x ooxx  "," xoooxx  "," xoooxxx "," xoooxxxo","xxoooxxxo"
1212,9,9,"draw",4.785063973999968,"         ","x        ","x   o    ","x   o   x","x   o  ox","xx  o  ox","xxo o  ox","xxo o xox","xxooo xox","xxoooxxox"
1213,9,9,"draw",4.797555800999817,"         ","        x","    o   x","    o  xx","    o oxx","  x o oxx","  x oooxx","  xxoooxx"," oxxoooxx","xoxxoooxx"
1214,9,9,"draw",4.7676423800000975,"         ","    x    ","    x   o","x   x   o","x o x   o","x o xx  o","x ooxx  o","xxooxx  o","xxooxx oo","xxooxxxoo"
